IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.209.246.24,2052,2052,false,NRT,Asia Pacific,Tokyo,83,11.83
47.74.43.95,8880,8880,false,NRT,Asia Pacific,Tokyo,70,11.83
47.245.57.38,2086,2086,false,HKG,Asia Pacific,Hong Kong,144,11.83
8.219.61.52,2053,2053,true,SIN,Asia Pacific,Singapore,77,11.83
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,99,11.83
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,107,11.83
47.74.34.135,8880,8880,false,NRT,Asia Pacific,Tokyo,66,11.82
8.222.153.11,8880,8880,false,NRT,Asia Pacific,Tokyo,353,11.82
8.219.107.199,8443,8443,true,SIN,Asia Pacific,Singapore,127,11.82
8.219.93.5,8880,8880,false,SIN,Asia Pacific,Singapore,15,11.82
47.245.90.176,8880,8880,false,SIN,Asia Pacific,Singapore,10,11.82
8.209.243.137,80,80,false,NRT,Asia Pacific,Tokyo,81,11.82
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,11.81
8.222.190.225,2083,2083,true,SIN,Asia Pacific,Singapore,137,11.81
8.219.101.138,2095,2095,false,SIN,Asia Pacific,Singapore,152,11.81
8.219.177.205,2095,2095,false,SIN,Asia Pacific,Singapore,4,11.81
47.74.22.171,2087,2087,true,NRT,Asia Pacific,Tokyo,229,11.81
47.236.7.246,2083,2083,true,SIN,Asia Pacific,Singapore,98,11.81
8.219.83.201,8080,8080,false,SIN,Asia Pacific,Singapore,25,11.81
47.236.121.23,2095,2095,false,SIN,Asia Pacific,Singapore,31,11.81
8.222.221.90,2083,2083,true,SIN,Asia Pacific,Singapore,96,11.80
8.219.6.187,8443,8443,true,SIN,Asia Pacific,Singapore,98,11.80
47.236.39.34,2096,2096,true,SIN,Asia Pacific,Singapore,112,11.80
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,79,11.80
8.219.40.255,8880,8880,false,SIN,Asia Pacific,Singapore,27,11.79
8.219.77.222,2053,2053,true,SIN,Asia Pacific,Singapore,125,11.79
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,176,11.79
47.245.39.28,2087,2087,true,NRT,Asia Pacific,Tokyo,222,11.79
8.219.58.64,2052,2052,false,SIN,Asia Pacific,Singapore,3,11.79
8.219.77.222,2095,2095,false,SIN,Asia Pacific,Singapore,20,11.78
8.222.209.223,2087,2087,true,SIN,Asia Pacific,Singapore,83,11.78
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,2,11.78
8.219.90.87,8880,8880,false,SIN,Asia Pacific,Singapore,10,11.78
47.91.16.198,2082,2082,false,NRT,Asia Pacific,Tokyo,76,11.78
47.74.37.50,8443,8443,true,NRT,Asia Pacific,Tokyo,157,11.78
47.74.34.38,2096,2096,true,NRT,Asia Pacific,Tokyo,214,11.78
8.209.240.229,2086,2086,false,NRT,Asia Pacific,Tokyo,76,11.78
8.222.212.172,8443,8443,true,SIN,Asia Pacific,Singapore,92,11.78
47.91.2.5,80,80,false,NRT,Asia Pacific,Tokyo,73,11.77
8.218.105.223,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,11.77
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,24,11.77
8.219.157.97,443,443,true,SIN,Asia Pacific,Singapore,75,11.77
8.222.223.34,2082,2082,false,SIN,Asia Pacific,Singapore,14,11.77
47.236.176.144,2087,2087,true,SIN,Asia Pacific,Singapore,54,11.77
8.219.233.6,8443,8443,true,SIN,Asia Pacific,Singapore,54,11.76
47.236.172.95,8880,8880,false,SIN,Asia Pacific,Singapore,21,11.76
8.219.78.222,2053,2053,true,SIN,Asia Pacific,Singapore,78,11.76
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,16,11.76
8.222.145.110,8443,8443,true,SIN,Asia Pacific,Singapore,68,11.75
8.219.100.168,2053,2053,true,SIN,Asia Pacific,Singapore,116,11.75
8.219.167.113,2096,2096,true,SIN,Asia Pacific,Singapore,104,11.75
8.219.106.156,80,80,false,SIN,Asia Pacific,Singapore,34,11.75
8.222.138.164,2083,2083,true,SIN,Asia Pacific,Singapore,98,11.74
47.74.34.135,80,80,false,NRT,Asia Pacific,Tokyo,70,11.74
8.219.209.14,8443,8443,true,SIN,Asia Pacific,Singapore,103,11.74
47.236.29.235,2083,2083,true,SIN,Asia Pacific,Singapore,39,11.74
8.219.70.117,2096,2096,true,SIN,Asia Pacific,Singapore,141,11.74
47.74.5.233,8880,8880,false,NRT,Asia Pacific,Tokyo,73,11.74
8.219.140.63,2083,2083,true,SIN,Asia Pacific,Singapore,131,11.74
8.219.5.10,8443,8443,true,SIN,Asia Pacific,Singapore,118,11.74
47.236.180.51,2096,2096,true,SIN,Asia Pacific,Singapore,145,11.74
47.245.57.38,2082,2082,false,HKG,Asia Pacific,Hong Kong,154,11.74
47.245.115.6,2086,2086,false,SIN,Asia Pacific,Singapore,5,11.74
8.222.240.47,2096,2096,true,SIN,Asia Pacific,Singapore,94,11.73
8.219.228.157,443,443,true,SIN,Asia Pacific,Singapore,132,11.73
8.222.252.123,80,80,false,SIN,Asia Pacific,Singapore,9,11.73
47.74.36.154,2052,2052,false,NRT,Asia Pacific,Tokyo,70,11.73
47.236.78.57,2096,2096,true,SIN,Asia Pacific,Singapore,13,11.73
47.236.23.135,8080,8080,false,SIN,Asia Pacific,Singapore,7,11.73
47.74.5.233,8080,8080,false,NRT,Asia Pacific,Tokyo,71,11.73
47.74.10.135,2086,2086,false,NRT,Asia Pacific,Tokyo,72,11.73
8.219.103.57,2083,2083,true,SIN,Asia Pacific,Singapore,129,11.72
47.236.94.109,2095,2095,false,SIN,Asia Pacific,Singapore,18,11.72
8.219.53.222,2095,2095,false,SIN,Asia Pacific,Singapore,10,11.71
8.219.78.1,2096,2096,true,SIN,Asia Pacific,Singapore,145,11.71
47.236.78.57,2082,2082,false,SIN,Asia Pacific,Singapore,19,11.71
47.74.27.211,2087,2087,true,NRT,Asia Pacific,Tokyo,206,11.71
47.236.249.41,2083,2083,true,SIN,Asia Pacific,Singapore,52,11.71
47.91.1.199,2086,2086,false,NRT,Asia Pacific,Tokyo,80,11.71
8.222.229.102,80,80,false,SIN,Asia Pacific,Singapore,5,11.71
8.222.212.172,2086,2086,false,SIN,Asia Pacific,Singapore,10,11.71
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,27,11.70
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,29,11.70
8.222.145.164,8880,8880,false,SIN,Asia Pacific,Singapore,87,11.70
47.245.52.153,2052,2052,false,NRT,Asia Pacific,Tokyo,83,11.70
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,18,11.70
8.219.134.63,2086,2086,false,SIN,Asia Pacific,Singapore,6,11.70
47.74.26.131,2095,2095,false,NRT,Asia Pacific,Tokyo,72,11.70
47.236.109.115,2083,2083,true,SIN,Asia Pacific,Singapore,104,11.70
8.219.72.51,2053,2053,true,SIN,Asia Pacific,Singapore,181,11.69
8.219.204.120,2082,2082,false,SIN,Asia Pacific,Singapore,25,11.69
8.219.83.201,8443,8443,true,SIN,Asia Pacific,Singapore,155,11.69
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,150,11.68
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,8,11.68
47.74.26.192,2053,2053,true,NRT,Asia Pacific,Tokyo,125,11.68
47.245.42.162,2096,2096,true,NRT,Asia Pacific,Tokyo,106,11.67
47.236.175.189,2086,2086,false,SIN,Asia Pacific,Singapore,15,11.67
47.236.204.110,8080,8080,false,SIN,Asia Pacific,Singapore,16,11.67
8.219.170.58,8880,8880,false,SIN,Asia Pacific,Singapore,7,11.67
8.219.129.38,2096,2096,true,SIN,Asia Pacific,Singapore,75,11.67
8.219.78.1,2086,2086,false,SIN,Asia Pacific,Singapore,17,11.66
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,9,11.66
47.74.34.119,2052,2052,false,NRT,Asia Pacific,Tokyo,74,11.66
8.222.229.102,2086,2086,false,SIN,Asia Pacific,Singapore,15,11.66
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,55,11.66
47.245.37.89,8880,8880,false,NRT,Asia Pacific,Tokyo,73,11.66
8.219.3.53,2096,2096,true,SIN,Asia Pacific,Singapore,88,11.66
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,11.65
8.219.171.6,2083,2083,true,SIN,Asia Pacific,Singapore,63,11.65
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,23,11.65
47.74.0.183,2096,2096,true,NRT,Asia Pacific,Tokyo,171,11.65
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,12,11.65
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,68,11.65
8.219.213.112,2083,2083,true,SIN,Asia Pacific,Singapore,134,11.65
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,11.64
8.219.253.18,2052,2052,false,SIN,Asia Pacific,Singapore,6,11.64
47.245.10.156,2082,2082,false,NRT,Asia Pacific,Tokyo,79,11.63
8.217.159.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,11.63
8.219.53.142,2096,2096,true,SIN,Asia Pacific,Singapore,95,11.63
8.219.142.229,8443,8443,true,SIN,Asia Pacific,Singapore,92,11.63
8.219.107.135,2082,2082,false,SIN,Asia Pacific,Singapore,10,11.63
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,12,11.63
47.74.40.13,2086,2086,false,NRT,Asia Pacific,Tokyo,78,11.63
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,9,11.63
47.245.41.84,2095,2095,false,NRT,Asia Pacific,Tokyo,70,11.63
47.245.41.84,8080,8080,false,NRT,Asia Pacific,Tokyo,73,11.62
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,86,11.62
8.219.102.252,2083,2083,true,SIN,Asia Pacific,Singapore,75,11.62
8.219.178.9,8443,8443,true,SIN,Asia Pacific,Singapore,156,11.62
47.74.36.154,8880,8880,false,NRT,Asia Pacific,Tokyo,69,11.62
47.236.155.170,2087,2087,true,SIN,Asia Pacific,Singapore,66,11.62
8.219.90.196,2086,2086,false,SIN,Asia Pacific,Singapore,17,11.61
8.219.249.148,2096,2096,true,SIN,Asia Pacific,Singapore,127,11.61
8.219.156.148,2053,2053,true,SIN,Asia Pacific,Singapore,150,11.61
8.219.77.91,2087,2087,true,SIN,Asia Pacific,Singapore,114,11.61
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,127,11.61
8.222.155.242,2096,2096,true,SIN,Asia Pacific,Singapore,109,11.61
47.74.43.95,2052,2052,false,NRT,Asia Pacific,Tokyo,73,11.61
47.236.204.152,8443,8443,true,SIN,Asia Pacific,Singapore,90,11.61
47.236.155.170,2082,2082,false,SIN,Asia Pacific,Singapore,24,11.61
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,7,11.61
47.236.79.77,2053,2053,true,SIN,Asia Pacific,Singapore,106,11.61
8.219.201.8,2087,2087,true,SIN,Asia Pacific,Singapore,62,11.60
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,116,11.60
8.219.61.52,2095,2095,false,SIN,Asia Pacific,Singapore,17,11.60
47.74.15.80,2087,2087,true,NRT,Asia Pacific,Tokyo,146,11.60
47.245.56.121,2086,2086,false,NRT,Asia Pacific,Tokyo,95,11.60
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,50,11.60
47.74.12.139,2087,2087,true,NRT,Asia Pacific,Tokyo,154,11.59
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,11,11.59
47.236.148.174,2095,2095,false,SIN,Asia Pacific,Singapore,51,11.59
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,13,11.59
8.218.105.223,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,11.59
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,17,11.58
47.236.144.48,2087,2087,true,SIN,Asia Pacific,Singapore,152,11.58
47.245.52.165,8080,8080,false,NRT,Asia Pacific,Tokyo,82,11.58
47.236.166.131,2083,2083,true,SIN,Asia Pacific,Singapore,179,11.58
47.74.8.238,2086,2086,false,NRT,Asia Pacific,Tokyo,74,11.58
8.219.134.117,80,80,false,SIN,Asia Pacific,Singapore,16,11.58
47.91.16.198,8443,8443,true,NRT,Asia Pacific,Tokyo,140,11.57
8.219.159.232,2083,2083,true,SIN,Asia Pacific,Singapore,110,11.57
8.219.73.188,443,443,true,SIN,Asia Pacific,Singapore,126,11.57
47.245.4.219,2095,2095,false,NRT,Asia Pacific,Tokyo,74,11.57
8.219.167.113,2083,2083,true,SIN,Asia Pacific,Singapore,74,11.57
47.91.18.207,2083,2083,true,NRT,Asia Pacific,Tokyo,100,11.56
47.74.52.104,2082,2082,false,NRT,Asia Pacific,Tokyo,72,11.56
47.236.11.68,2052,2052,false,SIN,Asia Pacific,Singapore,24,11.56
8.219.92.89,2087,2087,true,SIN,Asia Pacific,Singapore,171,11.56
47.74.9.174,2096,2096,true,NRT,Asia Pacific,Tokyo,256,11.56
47.245.33.158,2082,2082,false,NRT,Asia Pacific,Tokyo,76,11.56
8.219.53.222,80,80,false,SIN,Asia Pacific,Singapore,16,11.56
8.219.228.30,2086,2086,false,SIN,Asia Pacific,Singapore,13,11.55
8.219.61.52,2086,2086,false,SIN,Asia Pacific,Singapore,10,11.55
47.245.56.29,2082,2082,false,NRT,Asia Pacific,Tokyo,105,11.55
47.74.22.171,8080,8080,false,NRT,Asia Pacific,Tokyo,73,11.55
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,76,11.55
47.74.14.85,8443,8443,true,NRT,Asia Pacific,Tokyo,147,11.55
8.219.121.24,2087,2087,true,SIN,Asia Pacific,Singapore,127,11.55
47.91.3.179,2096,2096,true,NRT,Asia Pacific,Tokyo,131,11.55
47.91.19.249,2053,2053,true,NRT,Asia Pacific,Tokyo,134,11.55
47.236.201.98,2096,2096,true,SIN,Asia Pacific,Singapore,28,11.55
47.236.109.115,2096,2096,true,SIN,Asia Pacific,Singapore,274,11.54
47.74.39.194,2086,2086,false,NRT,Asia Pacific,Tokyo,69,11.54
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,8,11.54
8.222.208.83,2053,2053,true,SIN,Asia Pacific,Singapore,66,11.54
8.219.245.187,443,443,true,SIN,Asia Pacific,Singapore,145,11.54
47.74.27.211,2053,2053,true,NRT,Asia Pacific,Tokyo,245,11.53
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,11,11.53
47.236.155.170,80,80,false,SIN,Asia Pacific,Singapore,25,11.53
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,249,11.53
47.236.149.160,2087,2087,true,SIN,Asia Pacific,Singapore,107,11.53
47.245.113.12,8880,8880,false,SIN,Asia Pacific,Singapore,15,11.53
47.236.170.54,2086,2086,false,SIN,Asia Pacific,Singapore,27,11.53
47.245.58.250,2096,2096,true,NRT,Asia Pacific,Tokyo,196,11.53
47.236.202.91,2052,2052,false,SIN,Asia Pacific,Singapore,13,11.52
8.209.243.137,8080,8080,false,NRT,Asia Pacific,Tokyo,72,11.52
47.245.54.98,2086,2086,false,NRT,Asia Pacific,Tokyo,87,11.52
47.245.55.235,2082,2082,false,NRT,Asia Pacific,Tokyo,78,11.52
47.236.145.180,2053,2053,true,SIN,Asia Pacific,Singapore,93,11.52
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,85,11.52
47.74.39.194,80,80,false,NRT,Asia Pacific,Tokyo,70,11.52
8.222.244.192,2095,2095,false,SIN,Asia Pacific,Singapore,19,11.52
47.74.27.151,2087,2087,true,NRT,Asia Pacific,Tokyo,139,11.51
47.74.4.47,2096,2096,true,NRT,Asia Pacific,Tokyo,219,11.51
8.219.40.255,8443,8443,true,SIN,Asia Pacific,Singapore,57,11.51
47.74.46.84,8443,8443,true,NRT,Asia Pacific,Tokyo,176,11.51
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,57,11.51
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,5,11.51
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,19,11.50
47.74.27.94,2082,2082,false,NRT,Asia Pacific,Tokyo,93,11.50
8.222.229.102,2083,2083,true,SIN,Asia Pacific,Singapore,164,11.50
8.222.209.223,2096,2096,true,SIN,Asia Pacific,Singapore,141,11.49
8.219.122.96,443,443,true,SIN,Asia Pacific,Singapore,118,11.49
8.219.103.57,2087,2087,true,SIN,Asia Pacific,Singapore,159,11.49
47.236.23.135,2082,2082,false,SIN,Asia Pacific,Singapore,19,11.48
8.222.224.163,2083,2083,true,SIN,Asia Pacific,Singapore,180,11.48
8.222.202.163,2095,2095,false,SIN,Asia Pacific,Singapore,13,11.48
47.245.93.74,2053,2053,true,SIN,Asia Pacific,Singapore,147,11.48
47.236.29.235,80,80,false,SIN,Asia Pacific,Singapore,26,11.48
47.236.125.4,8443,8443,true,SIN,Asia Pacific,Singapore,109,11.48
47.74.3.2,8443,8443,true,NRT,Asia Pacific,Tokyo,146,11.48
8.219.159.232,2086,2086,false,SIN,Asia Pacific,Singapore,16,11.48
8.222.214.231,2053,2053,true,SIN,Asia Pacific,Singapore,140,11.48
8.219.93.85,2083,2083,true,SIN,Asia Pacific,Singapore,122,11.47
47.245.53.50,80,80,false,NRT,Asia Pacific,Tokyo,84,11.47
8.222.131.102,8880,8880,false,SIN,Asia Pacific,Singapore,5,11.47
8.219.161.102,2096,2096,true,SIN,Asia Pacific,Singapore,86,11.47
47.236.166.76,2087,2087,true,SIN,Asia Pacific,Singapore,112,11.47
47.74.11.9,80,80,false,NRT,Asia Pacific,Tokyo,78,11.47
47.245.111.171,2095,2095,false,SIN,Asia Pacific,Singapore,8,11.46
47.91.14.62,2095,2095,false,NRT,Asia Pacific,Tokyo,80,11.46
47.236.198.189,2086,2086,false,SIN,Asia Pacific,Singapore,24,11.46
8.219.172.128,2053,2053,true,SIN,Asia Pacific,Singapore,102,11.45
47.74.35.109,2087,2087,true,NRT,Asia Pacific,Tokyo,185,11.45
47.74.10.135,2086,2086,false,NRT,Asia Pacific,Tokyo,70,11.45
47.74.52.188,8443,8443,true,NRT,Asia Pacific,Tokyo,190,11.45
8.222.212.172,2083,2083,true,SIN,Asia Pacific,Singapore,94,11.45
8.219.60.68,2053,2053,true,SIN,Asia Pacific,Singapore,167,11.45
47.245.37.41,8080,8080,false,NRT,Asia Pacific,Tokyo,81,11.45
47.236.144.208,2086,2086,false,SIN,Asia Pacific,Singapore,12,11.45
8.219.112.75,2095,2095,false,SIN,Asia Pacific,Singapore,13,11.45
47.245.33.158,80,80,false,NRT,Asia Pacific,Tokyo,76,11.44
47.236.189.173,2095,2095,false,SIN,Asia Pacific,Singapore,25,11.44
8.219.6.187,2096,2096,true,SIN,Asia Pacific,Singapore,107,11.44
47.236.74.20,2083,2083,true,SIN,Asia Pacific,Singapore,95,11.44
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,6,11.44
8.219.103.65,2086,2086,false,SIN,Asia Pacific,Singapore,9,11.44
8.219.60.68,8880,8880,false,SIN,Asia Pacific,Singapore,35,11.44
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,141,11.43
47.74.11.9,8443,8443,true,NRT,Asia Pacific,Tokyo,157,11.43
47.91.21.127,2053,2053,true,NRT,Asia Pacific,Tokyo,150,11.43
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,106,11.43
8.219.170.223,2053,2053,true,SIN,Asia Pacific,Singapore,170,11.43
8.222.224.17,80,80,false,SIN,Asia Pacific,Singapore,20,11.43
8.219.90.32,2053,2053,true,SIN,Asia Pacific,Singapore,63,11.43
47.236.150.109,2053,2053,true,SIN,Asia Pacific,Singapore,115,11.42
47.74.27.94,2052,2052,false,NRT,Asia Pacific,Tokyo,76,11.42
8.219.1.92,2096,2096,true,SIN,Asia Pacific,Singapore,94,11.42
8.222.222.64,8080,8080,false,SIN,Asia Pacific,Singapore,9,11.42
8.219.161.102,80,80,false,SIN,Asia Pacific,Singapore,14,11.41
8.219.74.35,2095,2095,false,SIN,Asia Pacific,Singapore,20,11.41
47.74.13.66,2082,2082,false,NRT,Asia Pacific,Tokyo,92,11.41
8.222.224.162,2095,2095,false,SIN,Asia Pacific,Singapore,9,11.41
47.237.3.57,2083,2083,true,SIN,Asia Pacific,Singapore,58,11.40
47.245.55.235,2095,0,false,NRT,Asia Pacific,Tokyo,74,11.40
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,49,11.40
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,93,11.40
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,11.40
47.74.27.211,8080,8080,false,NRT,Asia Pacific,Tokyo,72,11.40
8.219.123.244,80,80,false,SIN,Asia Pacific,Singapore,10,11.40
8.222.136.196,80,80,false,SIN,Asia Pacific,Singapore,18,11.39
8.219.245.187,8880,8880,false,SIN,Asia Pacific,Singapore,8,11.39
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,99,11.39
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,8,11.39
8.210.192.93,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,11.39
8.219.84.214,2053,2053,true,SIN,Asia Pacific,Singapore,92,11.38
47.236.171.112,2082,2082,false,SIN,Asia Pacific,Singapore,29,11.38
47.74.34.73,8880,8880,false,NRT,Asia Pacific,Tokyo,70,11.38
47.91.2.5,2087,2087,true,NRT,Asia Pacific,Tokyo,124,11.38
47.236.194.67,2083,2083,true,SIN,Asia Pacific,Singapore,96,11.38
8.219.6.187,8080,8080,false,SIN,Asia Pacific,Singapore,4,11.37
8.222.154.227,2095,2095,false,SIN,Asia Pacific,Singapore,27,11.37
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,11.37
8.222.221.109,8443,8443,true,SIN,Asia Pacific,Singapore,82,11.37
8.219.99.8,2096,2096,true,SIN,Asia Pacific,Singapore,112,11.36
47.245.37.89,8080,8080,false,NRT,Asia Pacific,Tokyo,74,11.36
8.209.240.229,2082,2082,false,NRT,Asia Pacific,Tokyo,76,11.36
8.222.249.98,2087,2087,true,SIN,Asia Pacific,Singapore,52,11.36
47.236.125.4,8880,8880,false,SIN,Asia Pacific,Singapore,15,11.36
47.74.26.192,8080,8080,false,NRT,Asia Pacific,Tokyo,80,11.35
47.74.42.111,8880,8880,false,NRT,Asia Pacific,Tokyo,75,11.35
8.219.152.195,2082,2082,false,SIN,Asia Pacific,Singapore,17,11.35
8.219.99.169,2053,2053,true,SIN,Asia Pacific,Singapore,94,11.34
8.219.140.63,2082,2082,false,SIN,Asia Pacific,Singapore,13,11.34
47.237.5.164,2095,2095,false,SIN,Asia Pacific,Singapore,30,11.34
47.74.12.139,8080,8080,false,NRT,Asia Pacific,Tokyo,73,11.34
47.236.249.41,80,80,false,SIN,Asia Pacific,Singapore,19,11.34
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,74,11.34
8.219.70.117,2083,2083,true,SIN,Asia Pacific,Singapore,120,11.34
8.219.238.145,8880,8880,false,SIN,Asia Pacific,Singapore,7,11.34
47.245.33.163,80,80,false,NRT,Asia Pacific,Tokyo,77,11.33
8.219.228.30,2083,2083,true,SIN,Asia Pacific,Singapore,134,11.33
8.218.149.193,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,11.33
8.222.240.47,2082,2082,false,SIN,Asia Pacific,Singapore,20,11.33
8.219.72.50,8880,8880,false,SIN,Asia Pacific,Singapore,8,11.33
8.222.210.182,2087,2087,true,SIN,Asia Pacific,Singapore,141,11.33
47.74.12.139,8443,8443,true,NRT,Asia Pacific,Tokyo,207,11.32
47.236.194.67,2052,2052,false,SIN,Asia Pacific,Singapore,30,11.32
47.74.15.80,2053,2053,true,NRT,Asia Pacific,Tokyo,183,11.32
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,18,11.32
47.236.97.111,8080,8080,false,SIN,Asia Pacific,Singapore,28,11.32
47.245.56.50,2095,2095,false,NRT,Asia Pacific,Tokyo,72,11.32
47.236.163.95,2086,2086,false,SIN,Asia Pacific,Singapore,24,11.32
8.219.199.220,2087,2087,true,SIN,Asia Pacific,Singapore,123,11.31
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,4,11.31
8.222.224.17,2082,2082,false,SIN,Asia Pacific,Singapore,35,11.31
8.222.152.165,2052,2052,false,SIN,Asia Pacific,Singapore,21,11.31
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,53,11.30
8.222.184.198,2083,2083,true,SIN,Asia Pacific,Singapore,45,11.30
8.219.56.205,2095,2095,false,SIN,Asia Pacific,Singapore,46,11.30
8.219.51.49,2087,2087,true,SIN,Asia Pacific,Singapore,66,11.30
47.74.42.111,2083,2083,true,NRT,Asia Pacific,Tokyo,156,11.30
8.219.55.31,8880,8880,false,NRT,Asia Pacific,Tokyo,82,11.30
8.219.13.143,2096,2096,true,SIN,Asia Pacific,Singapore,138,11.30
47.236.181.155,2096,2096,true,SIN,Asia Pacific,Singapore,131,11.30
47.245.37.94,2096,2096,true,NRT,Asia Pacific,Tokyo,87,11.29
47.74.11.219,2096,2096,true,NRT,Asia Pacific,Tokyo,79,11.29
47.74.15.120,2086,2086,false,NRT,Asia Pacific,Tokyo,74,11.28
47.91.22.115,2082,2082,false,NRT,Asia Pacific,Tokyo,84,11.28
47.245.111.171,2086,2086,false,SIN,Asia Pacific,Singapore,12,11.28
47.245.80.142,2083,2083,true,SIN,Asia Pacific,Singapore,97,11.28
47.91.19.249,2083,2083,true,NRT,Asia Pacific,Tokyo,130,11.27
8.219.73.21,2083,2083,true,SIN,Asia Pacific,Singapore,189,11.27
47.236.171.20,8880,8880,false,SIN,Asia Pacific,Singapore,9,11.27
47.236.11.68,2087,2087,true,SIN,Asia Pacific,Singapore,79,11.27
8.219.172.128,2087,2087,true,SIN,Asia Pacific,Singapore,133,11.27
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,91,11.27
8.219.106.15,8880,8880,false,SIN,Asia Pacific,Singapore,8,11.27
8.219.60.68,8443,8443,true,SIN,Asia Pacific,Singapore,42,11.26
8.222.168.155,2096,2096,true,SIN,Asia Pacific,Singapore,113,11.26
47.245.54.140,2095,2095,false,NRT,Asia Pacific,Tokyo,74,11.26
8.219.249.38,2087,2087,true,SIN,Asia Pacific,Singapore,122,11.26
47.245.107.174,80,80,false,SIN,Asia Pacific,Singapore,5,11.25
8.222.188.56,2087,2087,true,SIN,Asia Pacific,Singapore,119,11.25
47.91.10.228,2082,2082,false,NRT,Asia Pacific,Tokyo,97,11.25
47.245.80.142,2095,2095,false,SIN,Asia Pacific,Singapore,4,11.25
8.219.153.44,8880,8880,false,SIN,Asia Pacific,Singapore,33,11.25
8.219.126.240,8443,8443,true,SIN,Asia Pacific,Singapore,90,11.25
47.74.13.66,2086,2086,false,NRT,Asia Pacific,Tokyo,71,11.24
47.236.17.165,2052,2052,false,SIN,Asia Pacific,Singapore,12,11.24
47.236.166.76,2082,2082,false,SIN,Asia Pacific,Singapore,28,11.24
